unit,cycle,reliability,y_obs,RUL
36,6,1.0,0,130
36,7,1.0,0,130
36,8,1.0,0,130
36,9,1.0,0,130
36,10,1.0,0,130
36,11,1.0,0,130
36,12,1.0,0,130
36,13,1.0,0,130
36,14,1.0,0,130
36,15,1.0,0,130
36,16,1.0,0,129
36,17,1.0,0,128
36,18,1.0,0,127
36,19,1.0,0,126
36,20,1.0,0,125
36,21,1.0,0,124
36,22,1.0,0,123
36,23,1.0,0,122
36,24,1.0,0,121
36,25,1.0,0,120
36,26,1.0,0,119
36,27,1.0,0,118
36,28,1.0,0,117
36,29,1.0,0,116
36,30,1.0,0,115
36,31,1.0,0,114
36,32,1.0,0,113
36,33,1.0,0,112
36,34,1.0,0,111
36,35,1.0,0,110
36,36,1.0,0,109
36,37,1.0,0,108
36,38,1.0,0,107
36,39,1.0,0,106
36,40,1.0,0,105
36,41,1.0,0,104
36,42,1.0,0,103
36,43,1.0,0,102
36,44,1.0,0,101
36,45,1.0,0,100
36,46,1.0,0,99
36,47,1.0,0,98
36,48,1.0,0,97
36,49,1.0,0,96
36,50,1.0,0,95
36,51,1.0,0,94
36,52,1.0,0,93
36,53,1.0,0,92
36,54,1.0,0,91
36,55,1.0,0,90
36,56,1.0,0,89
36,57,1.0,0,88
36,58,1.0,0,87
36,59,1.0,0,86
36,60,1.0,0,85
36,61,1.0,0,84
36,62,1.0,0,83
36,63,1.0,0,82
36,64,1.0,0,81
36,65,1.0,0,80
36,66,1.0,0,79
36,67,1.0,0,78
36,68,1.0,0,77
36,69,1.0,0,76
36,70,1.0,0,75
36,71,1.0,0,74
36,72,1.0,1,73
36,73,1.0,1,72
36,74,1.0,1,71
36,75,1.0,1,70
36,76,1.0,1,69
36,77,1.0,1,68
36,78,1.0,1,67
36,79,1.0,1,66
36,80,1.0,1,65
36,81,1.0,1,64
36,82,1.0,1,63
36,83,1.0,1,62
36,84,1.0,1,61
36,85,1.0,1,60
36,86,1.0,1,59
36,87,1.0,1,58
36,88,1.0,1,57
36,89,1.0,1,56
36,90,1.0,1,55
36,91,1.0,1,54
36,92,1.0,1,53
36,93,1.0,1,52
36,94,1.0,1,51
36,95,1.0,1,50
36,96,1.0,1,49
36,97,1.0,1,48
36,98,1.0,1,47
36,99,1.0,1,46
36,100,1.0,1,45
36,101,1.0,1,44
36,102,1.0,1,43
36,103,1.0,1,42
36,104,1.0,1,41
36,105,1.0,1,40
36,106,1.0,1,39
36,107,1.0,1,38
36,108,1.0,2,37
36,109,1.0,1,36
36,110,1.0,1,35
36,111,1.0,1,34
36,112,1.0,1,33
36,113,1.0,2,32
36,114,1.0,2,31
36,115,1.0,2,30
36,116,1.0,2,29
36,117,1.0,2,28
36,118,1.0,2,27
36,119,1.0,2,26
36,120,1.0,2,25
36,121,1.0,2,24
36,122,1.0,2,23
36,123,1.0,2,22
36,124,1.0,2,21
36,125,1.0,2,20
36,126,1.0,2,19
37,1,1.0,0,130
37,2,1.0,0,130
37,3,1.0,0,130
37,4,1.0,0,130
37,5,1.0,0,130
37,6,1.0,0,130
37,7,1.0,0,130
37,8,1.0,0,130
37,9,1.0,0,130
37,10,1.0,0,130
37,11,1.0,0,130
37,12,1.0,0,130
37,13,1.0,0,129
37,14,1.0,0,128
37,15,1.0,0,127
37,16,1.0,0,126
37,17,1.0,0,125
37,18,1.0,0,124
37,19,1.0,0,123
37,20,1.0,0,122
37,21,1.0,0,121
37,22,1.0,0,120
37,23,1.0,0,119
37,24,1.0,0,118
37,25,1.0,0,117
37,26,1.0,0,116
37,27,1.0,0,115
37,28,1.0,0,114
37,29,1.0,0,113
37,30,1.0,0,112
37,31,1.0,0,111
37,32,1.0,0,110
37,33,1.0,0,109
37,34,1.0,0,108
37,35,1.0,0,107
37,36,1.0,0,106
37,37,1.0,0,105
37,38,1.0,0,104
37,39,1.0,0,103
37,40,1.0,0,102
37,41,1.0,0,101
37,42,1.0,0,100
37,43,1.0,0,99
37,44,1.0,0,98
37,45,1.0,0,97
37,46,1.0,0,96
37,47,1.0,0,95
37,48,1.0,0,94
37,49,1.0,0,93
37,50,1.0,0,92
37,51,1.0,0,91
37,52,1.0,0,90
37,53,1.0,0,89
37,54,1.0,0,88
37,55,1.0,0,87
37,56,1.0,0,86
37,57,1.0,0,85
37,58,1.0,0,84
37,59,1.0,0,83
37,60,1.0,0,82
37,61,1.0,0,81
37,62,1.0,0,80
37,63,1.0,0,79
37,64,1.0,0,78
37,65,1.0,0,77
37,66,1.0,0,76
37,67,1.0,0,75
37,68,1.0,0,74
37,69,1.0,0,73
37,70,1.0,0,72
37,71,1.0,0,71
37,72,1.0,0,70
37,73,1.0,0,69
37,74,1.0,0,68
37,75,1.0,0,67
37,76,1.0,0,66
37,77,1.0,0,65
37,78,1.0,0,64
37,79,1.0,0,63
37,80,1.0,0,62
37,81,1.0,0,61
37,82,1.0,0,60
37,83,1.0,0,59
37,84,1.0,0,58
37,85,1.0,0,57
37,86,1.0,0,56
37,87,1.0,0,55
37,88,1.0,0,54
37,89,1.0,0,53
37,90,1.0,0,52
37,91,1.0,0,51
37,92,1.0,0,50
37,93,1.0,0,49
37,94,1.0,0,48
37,95,1.0,0,47
37,96,1.0,0,46
37,97,1.0,0,45
37,98,1.0,0,44
37,99,1.0,0,43
37,100,1.0,0,42
37,101,1.0,0,41
37,102,1.0,0,40
37,103,1.0,0,39
37,104,1.0,0,38
37,105,1.0,0,37
37,106,1.0,0,36
37,107,1.0,0,35
37,108,1.0,0,34
37,109,1.0,0,33
37,110,1.0,0,32
37,111,1.0,0,31
37,112,1.0,0,30
37,113,1.0,0,29
37,114,1.0,0,28
37,115,1.0,0,27
37,116,1.0,0,26
37,117,1.0,0,25
37,118,1.0,0,24
37,119,1.0,0,23
37,120,1.0,0,22
37,121,1.0,0,21
38,1,1.0,0,130
38,2,1.0,0,130
38,3,1.0,0,130
38,4,1.0,0,130
38,5,1.0,0,130
38,6,1.0,0,130
38,7,1.0,0,130
38,8,1.0,0,130
38,9,1.0,0,130
38,10,1.0,0,130
38,11,1.0,0,130
38,12,1.0,0,130
38,13,1.0,0,130
38,14,1.0,0,130
38,15,1.0,0,130
38,16,1.0,0,130
38,17,1.0,0,130
38,18,1.0,0,130
38,19,1.0,0,130
38,20,1.0,0,130
38,21,1.0,0,130
38,22,1.0,0,130
38,23,1.0,0,130
38,24,1.0,0,130
38,25,1.0,0,130
38,26,1.0,0,130
38,27,1.0,0,130
38,28,1.0,0,130
38,29,1.0,0,130
38,30,1.0,0,130
38,31,1.0,0,130
38,32,1.0,0,130
38,33,1.0,0,130
38,34,1.0,0,130
38,35,1.0,0,130
38,36,1.0,0,130
38,37,1.0,0,130
38,38,1.0,0,130
38,39,1.0,0,130
38,40,1.0,0,130
38,41,1.0,0,130
38,42,1.0,0,130
38,43,1.0,0,130
38,44,1.0,0,130
38,45,1.0,0,130
38,46,1.0,0,129
38,47,1.0,0,128
38,48,1.0,0,127
38,49,1.0,0,126
38,50,1.0,0,125
38,51,1.0,0,124
38,52,1.0,0,123
38,53,1.0,0,122
38,54,1.0,0,121
38,55,1.0,0,120
38,56,1.0,0,119
38,57,1.0,0,118
38,58,1.0,0,117
38,59,1.0,0,116
38,60,1.0,0,115
38,61,1.0,0,114
38,62,1.0,0,113
38,63,1.0,0,112
38,64,1.0,0,111
38,65,1.0,0,110
38,66,1.0,0,109
38,67,1.0,0,108
38,68,1.0,0,107
38,69,1.0,0,106
38,70,1.0,0,105
38,71,1.0,0,104
38,72,1.0,0,103
38,73,1.0,0,102
38,74,1.0,0,101
38,75,1.0,0,100
38,76,1.0,0,99
38,77,1.0,0,98
38,78,1.0,0,97
38,79,1.0,0,96
38,80,1.0,0,95
38,81,1.0,0,94
38,82,1.0,0,93
38,83,1.0,0,92
38,84,1.0,0,91
38,85,1.0,0,90
38,86,1.0,0,89
38,87,1.0,0,88
38,88,1.0,0,87
38,89,1.0,0,86
38,90,1.0,0,85
38,91,1.0,0,84
38,92,1.0,1,83
38,93,1.0,0,82
38,94,1.0,0,81
38,95,1.0,0,80
38,96,1.0,0,79
38,97,1.0,1,78
38,98,1.0,1,77
38,99,1.0,1,76
38,100,1.0,1,75
38,101,1.0,1,74
38,102,1.0,1,73
38,103,1.0,1,72
38,104,1.0,1,71
38,105,1.0,1,70
38,106,1.0,1,69
38,107,1.0,1,68
38,108,1.0,1,67
38,109,1.0,1,66
38,110,1.0,1,65
38,111,1.0,1,64
38,112,1.0,1,63
38,113,1.0,1,62
38,114,1.0,1,61
38,115,1.0,1,60
38,116,1.0,1,59
38,117,1.0,1,58
38,118,1.0,1,57
38,119,1.0,1,56
38,120,1.0,1,55
38,121,1.0,1,54
38,122,1.0,1,53
38,123,1.0,1,52
38,124,1.0,1,51
38,125,1.0,1,50
39,1,1.0,0,130
39,2,1.0,0,130
39,3,1.0,0,130
39,4,1.0,0,130
39,5,1.0,0,130
39,6,1.0,0,130
39,7,1.0,0,130
39,8,1.0,0,130
39,9,1.0,0,130
39,10,1.0,0,130
39,11,1.0,0,130
39,12,1.0,0,130
39,13,1.0,0,130
39,14,1.0,0,130
39,15,1.0,0,130
39,16,1.0,0,130
39,17,1.0,0,130
39,18,1.0,0,130
39,19,1.0,0,130
39,20,1.0,0,130
39,21,1.0,0,130
39,22,1.0,0,130
39,23,1.0,0,130
39,24,1.0,0,130
39,25,1.0,0,130
39,26,1.0,0,130
39,27,1.0,0,130
39,28,1.0,0,130
39,29,1.0,0,130
39,30,1.0,0,130
39,31,1.0,0,130
39,32,1.0,0,130
39,33,1.0,0,130
39,34,1.0,0,130
39,35,1.0,0,130
39,36,1.0,0,130
39,37,1.0,0,130
40,1,1.0,0,130
40,2,1.0,0,130
40,3,1.0,0,130
40,4,1.0,0,130
40,5,1.0,0,130
40,6,1.0,0,130
40,7,1.0,0,130
40,8,1.0,0,130
40,9,1.0,0,130
40,10,1.0,0,130
40,11,1.0,0,130
40,12,1.0,0,130
40,13,1.0,0,130
40,14,1.0,0,130
40,15,1.0,0,130
40,16,1.0,0,130
40,17,1.0,0,130
40,18,1.0,0,130
40,19,1.0,0,130
40,20,1.0,0,130
40,21,1.0,0,130
40,22,1.0,0,130
40,23,1.0,0,130
40,24,1.0,0,130
40,25,1.0,0,130
40,26,1.0,0,130
40,27,1.0,0,130
40,28,1.0,0,130
40,29,1.0,0,130
40,30,1.0,0,130
40,31,1.0,0,130
40,32,1.0,0,129
40,33,1.0,0,128
40,34,1.0,1,127
40,35,1.0,0,126
40,36,1.0,0,125
40,37,1.0,1,124
40,38,1.0,0,123
40,39,1.0,0,122
40,40,1.0,0,121
40,41,1.0,0,120
40,42,1.0,1,119
40,43,1.0,1,118
40,44,1.0,0,117
40,45,1.0,1,116
40,46,1.0,0,115
40,47,1.0,0,114
40,48,1.0,0,113
40,49,1.0,0,112
40,50,1.0,0,111
40,51,1.0,0,110
40,52,1.0,0,109
40,53,1.0,0,108
40,54,1.0,0,107
40,55,1.0,0,106
40,56,1.0,0,105
40,57,1.0,0,104
40,58,1.0,0,103
40,59,1.0,0,102
40,60,1.0,0,101
40,61,1.0,1,100
40,62,1.0,0,99
40,63,1.0,0,98
40,64,1.0,0,97
40,65,1.0,0,96
40,66,1.0,0,95
40,67,1.0,0,94
40,68,1.0,0,93
40,69,1.0,0,92
40,70,1.0,0,91
40,71,1.0,0,90
40,72,1.0,0,89
40,73,1.0,0,88
40,74,1.0,1,87
40,75,1.0,1,86
40,76,1.0,1,85
40,77,1.0,1,84
40,78,1.0,1,83
40,79,1.0,1,82
40,80,1.0,1,81
40,81,1.0,1,80
40,82,1.0,1,79
40,83,1.0,0,78
40,84,1.0,1,77
40,85,1.0,1,76
40,86,1.0,0,75
40,87,1.0,1,74
40,88,1.0,1,73
40,89,1.0,0,72
40,90,1.0,0,71
40,91,1.0,0,70
40,92,1.0,0,69
40,93,1.0,0,68
40,94,1.0,0,67
40,95,1.0,0,66
40,96,1.0,0,65
40,97,1.0,2,64
40,98,1.0,0,63
40,99,1.0,2,62
40,100,1.0,2,61
40,101,1.0,2,60
40,102,1.0,2,59
40,103,1.0,2,58
40,104,1.0,2,57
40,105,1.0,2,56
40,106,1.0,1,55
40,107,1.0,1,54
40,108,1.0,2,53
40,109,1.0,1,52
40,110,1.0,1,51
40,111,1.0,1,50
40,112,1.0,1,49
40,113,1.0,1,48
40,114,1.0,1,47
40,115,1.0,1,46
40,116,1.0,1,45
40,117,1.0,1,44
40,118,1.0,1,43
40,119,1.0,1,42
40,120,1.0,1,41
40,121,1.0,1,40
40,122,1.0,1,39
40,123,1.0,1,38
40,124,1.0,1,37
40,125,1.0,2,36
40,126,1.0,1,35
40,127,1.0,1,34
40,128,1.0,2,33
40,129,1.0,2,32
40,130,1.0,2,31
40,131,1.0,2,30
40,132,1.0,2,29
40,133,1.0,1,28
41,1,1.0,0,130
41,2,1.0,0,130
41,3,1.0,0,130
41,4,1.0,0,130
41,5,1.0,0,130
41,6,1.0,0,130
41,7,1.0,0,130
41,8,1.0,0,130
41,9,1.0,0,130
41,10,1.0,0,130
41,11,1.0,0,130
41,12,1.0,0,129
41,13,1.0,0,128
41,14,1.0,0,127
41,15,1.0,0,126
41,16,1.0,0,125
41,17,1.0,0,124
41,18,1.0,0,123
41,19,1.0,0,122
41,20,1.0,0,121
41,21,1.0,0,120
41,22,1.0,0,119
41,23,1.0,0,118
41,24,1.0,0,117
41,25,1.0,0,116
41,26,1.0,0,115
41,27,1.0,0,114
41,28,1.0,0,113
41,29,1.0,0,112
41,30,1.0,0,111
41,31,1.0,0,110
41,32,1.0,0,109
41,33,1.0,0,108
41,34,1.0,0,107
41,35,1.0,0,106
41,36,1.0,0,105
41,37,1.0,0,104
41,38,1.0,0,103
41,39,1.0,0,102
41,40,1.0,0,101
41,41,1.0,0,100
41,42,1.0,0,99
41,43,1.0,0,98
41,44,1.0,0,97
41,45,1.0,0,96
41,46,1.0,0,95
41,47,1.0,0,94
41,48,1.0,0,93
41,49,1.0,0,92
41,50,1.0,0,91
41,51,1.0,0,90
41,52,1.0,0,89
41,53,1.0,0,88
41,54,1.0,0,87
41,55,1.0,0,86
41,56,1.0,0,85
41,57,1.0,0,84
41,58,1.0,0,83
41,59,1.0,0,82
41,60,1.0,0,81
41,61,1.0,0,80
41,62,1.0,0,79
41,63,1.0,0,78
41,64,1.0,0,77
41,65,1.0,0,76
41,66,1.0,0,75
41,67,1.0,0,74
41,68,1.0,0,73
41,69,1.0,0,72
41,70,1.0,0,71
41,71,1.0,0,70
41,72,1.0,0,69
41,73,1.0,0,68
41,74,1.0,0,67
41,75,1.0,0,66
41,76,1.0,0,65
41,77,1.0,0,64
41,78,1.0,0,63
41,79,1.0,0,62
41,80,1.0,0,61
41,81,1.0,0,60
41,82,1.0,0,59
41,83,1.0,0,58
41,84,1.0,0,57
41,85,1.0,0,56
41,86,1.0,0,55
41,87,1.0,0,54
41,88,1.0,0,53
41,89,1.0,0,52
41,90,1.0,0,51
41,91,1.0,0,50
41,92,1.0,0,49
41,93,1.0,0,48
41,94,1.0,0,47
41,95,1.0,0,46
41,96,1.0,0,45
41,97,1.0,0,44
41,98,1.0,0,43
41,99,1.0,0,42
41,100,1.0,0,41
41,101,1.0,0,40
41,102,1.0,0,39
41,103,1.0,0,38
41,104,1.0,0,37
41,105,1.0,0,36
41,106,1.0,0,35
41,107,1.0,0,34
41,108,1.0,0,33
41,109,1.0,0,32
41,110,1.0,0,31
41,111,1.0,0,30
41,112,1.0,0,29
41,113,1.0,0,28
41,114,1.0,0,27
41,115,1.0,0,26
41,116,1.0,0,25
41,117,1.0,0,24
41,118,1.0,0,23
41,119,1.0,1,22
41,120,1.0,1,21
41,121,1.0,1,20
41,122,1.0,1,19
41,123,1.0,1,18
42,1,1.0,0,130
42,2,1.0,0,130
42,3,1.0,0,130
42,4,1.0,0,130
42,5,1.0,0,130
42,6,1.0,0,130
42,7,1.0,0,130
42,8,1.0,0,130
42,9,1.0,0,130
42,10,1.0,0,130
42,11,1.0,0,130
42,12,1.0,0,130
42,13,1.0,0,130
42,14,1.0,0,130
42,15,1.0,0,130
42,16,1.0,0,130
42,17,1.0,0,130
42,18,1.0,0,130
42,19,1.0,0,130
42,20,1.0,0,130
42,21,1.0,0,130
42,22,1.0,0,130
42,23,1.0,0,130
42,24,1.0,0,130
42,25,1.0,0,130
42,26,1.0,0,130
42,27,1.0,0,130
42,28,1.0,0,130
42,29,1.0,0,130
42,30,1.0,0,130
42,31,1.0,0,130
42,32,1.0,0,130
42,33,1.0,0,130
42,34,1.0,0,130
42,35,1.0,0,130
42,36,1.0,0,130
42,37,1.0,0,129
42,38,1.0,0,128
42,39,1.0,0,127
42,40,1.0,0,126
42,41,1.0,0,125
42,42,1.0,0,124
42,43,1.0,0,123
42,44,1.0,0,122
42,45,1.0,0,121
42,46,1.0,0,120
42,47,1.0,0,119
42,48,1.0,0,118
42,49,1.0,0,117
42,50,1.0,0,116
42,51,1.0,0,115
42,52,1.0,0,114
42,53,1.0,0,113
42,54,1.0,0,112
42,55,1.0,0,111
42,56,1.0,0,110
42,57,1.0,0,109
42,58,1.0,0,108
42,59,1.0,0,107
42,60,1.0,0,106
42,61,1.0,0,105
42,62,1.0,0,104
42,63,1.0,0,103
42,64,1.0,0,102
42,65,1.0,0,101
42,66,1.0,0,100
42,67,1.0,0,99
42,68,1.0,0,98
42,69,1.0,0,97
42,70,1.0,0,96
42,71,1.0,0,95
42,72,1.0,0,94
42,73,1.0,0,93
42,74,1.0,0,92
42,75,1.0,0,91
42,76,1.0,0,90
42,77,1.0,0,89
42,78,1.0,0,88
42,79,1.0,0,87
42,80,1.0,0,86
42,81,1.0,0,85
42,82,1.0,0,84
42,83,1.0,0,83
42,84,1.0,0,82
42,85,1.0,0,81
42,86,1.0,0,80
42,87,1.0,0,79
42,88,1.0,0,78
42,89,1.0,0,77
42,90,1.0,0,76
42,91,1.0,0,75
42,92,1.0,0,74
42,93,1.0,0,73
42,94,1.0,0,72
42,95,1.0,0,71
42,96,1.0,0,70
42,97,1.0,0,69
42,98,1.0,0,68
42,99,1.0,0,67
42,100,1.0,0,66
42,101,1.0,0,65
42,102,1.0,0,64
42,103,1.0,0,63
42,104,1.0,0,62
42,105,1.0,0,61
42,106,1.0,0,60
42,107,1.0,0,59
42,108,1.0,0,58
42,109,1.0,0,57
42,110,1.0,0,56
42,111,1.0,0,55
42,112,1.0,0,54
42,113,1.0,0,53
42,114,1.0,0,52
42,115,1.0,0,51
42,116,1.0,0,50
42,117,1.0,0,49
42,118,1.0,0,48
42,119,1.0,0,47
42,120,1.0,0,46
42,121,1.0,0,45
42,122,1.0,0,44
42,123,1.0,0,43
42,124,1.0,0,42
42,125,1.0,0,41
42,126,1.0,0,40
42,127,1.0,0,39
42,128,1.0,0,38
42,129,1.0,0,37
42,130,1.0,0,36
42,131,1.0,0,35
42,132,1.0,0,34
42,133,1.0,0,33
42,134,1.0,0,32
42,135,1.0,0,31
42,136,1.0,0,30
42,137,1.0,0,29
42,138,1.0,0,28
42,139,1.0,1,27
42,140,1.0,1,26
42,141,1.0,1,25
42,142,1.0,0,24
42,143,1.0,0,23
42,144,1.0,2,22
42,145,1.0,1,21
42,146,1.0,2,20
42,147,1.0,1,19
42,148,1.0,2,18
42,149,1.0,2,17
42,150,1.0,2,16
42,151,1.0,2,15
42,152,1.0,2,14
42,153,1.0,2,13
42,154,1.0,2,12
42,155,1.0,2,11
42,156,1.0,2,10
43,1,1.0,0,130
43,2,1.0,0,130
43,3,1.0,0,130
43,4,1.0,0,130
43,5,1.0,0,130
43,6,1.0,0,130
43,7,1.0,0,130
43,8,1.0,0,130
43,9,1.0,0,130
43,10,1.0,0,130
43,11,1.0,0,130
43,12,1.0,0,130
43,13,1.0,0,130
43,14,1.0,0,130
43,15,1.0,0,130
43,16,1.0,0,130
43,17,1.0,0,130
43,18,1.0,0,130
43,19,1.0,0,130
43,20,1.0,0,130
43,21,1.0,0,130
43,22,1.0,0,130
43,23,1.0,0,130
43,24,1.0,0,130
43,25,1.0,0,130
43,26,1.0,0,130
43,27,1.0,0,130
43,28,1.0,0,130
43,29,1.0,0,130
43,30,1.0,0,130
43,31,1.0,0,130
43,32,1.0,0,130
43,33,1.0,0,130
43,34,1.0,0,130
43,35,1.0,0,130
43,36,1.0,0,130
43,37,1.0,0,130
43,38,1.0,0,130
43,39,1.0,0,130
43,40,1.0,0,130
43,41,1.0,0,130
43,42,1.0,0,130
43,43,1.0,0,130
43,44,1.0,0,130
43,45,1.0,0,130
43,46,1.0,0,130
43,47,1.0,0,130
43,48,1.0,0,130
43,49,1.0,0,130
43,50,1.0,0,130
43,51,1.0,0,130
43,52,1.0,0,130
43,53,1.0,0,130
43,54,1.0,0,130
43,55,1.0,0,130
43,56,1.0,0,130
43,57,1.0,0,130
43,58,1.0,0,130
43,59,1.0,0,130
43,60,1.0,0,130
43,61,1.0,0,130
43,62,1.0,0,130
43,63,1.0,0,130
43,64,1.0,0,130
43,65,1.0,0,130
43,66,1.0,0,130
43,67,1.0,0,130
43,68,1.0,0,130
43,69,1.0,0,130
43,70,1.0,0,130
43,71,1.0,0,130
43,72,1.0,0,130
43,73,1.0,0,130
43,74,1.0,0,130
43,75,1.0,0,130
43,76,1.0,0,130
43,77,1.0,0,130
43,78,1.0,0,130
43,79,1.0,0,130
43,80,1.0,0,130
43,81,1.0,0,130
43,82,1.0,0,130
43,83,1.0,0,130
43,84,1.0,0,130
43,85,1.0,0,130
43,86,1.0,0,130
43,87,1.0,0,130
43,88,1.0,0,130
43,89,1.0,0,130
43,90,1.0,0,130
43,91,1.0,0,130
43,92,1.0,0,130
43,93,1.0,0,130
43,94,1.0,0,130
43,95,1.0,0,130
43,96,1.0,0,130
43,97,1.0,0,130
43,98,1.0,0,130
43,99,1.0,0,130
43,100,1.0,0,130
43,101,1.0,0,130
43,102,1.0,0,129
43,103,1.0,0,128
43,104,1.0,0,127
43,105,1.0,0,126
43,106,1.0,0,125
43,107,1.0,0,124
43,108,1.0,0,123
43,109,1.0,0,122
43,110,1.0,0,121
43,111,1.0,0,120
43,112,1.0,0,119
43,113,1.0,0,118
43,114,1.0,0,117
43,115,1.0,0,116
43,116,1.0,0,115
43,117,1.0,0,114
43,118,1.0,0,113
43,119,1.0,0,112
43,120,1.0,0,111
43,121,1.0,0,110
43,122,1.0,0,109
43,123,1.0,0,108
43,124,1.0,0,107
43,125,1.0,0,106
43,126,1.0,0,105
43,127,1.0,0,104
43,128,1.0,0,103
43,129,1.0,0,102
43,130,1.0,0,101
43,131,1.0,0,100
43,132,1.0,0,99
43,133,1.0,0,98
43,134,1.0,1,97
43,135,1.0,1,96
43,136,1.0,1,95
43,137,1.0,0,94
43,138,1.0,0,93
43,139,1.0,0,92
43,140,1.0,0,91
43,141,1.0,0,90
43,142,1.0,0,89
43,143,1.0,0,88
43,144,1.0,0,87
43,145,1.0,0,86
43,146,1.0,0,85
43,147,1.0,0,84
43,148,1.0,0,83
43,149,1.0,0,82
43,150,1.0,0,81
43,151,1.0,0,80
43,152,1.0,0,79
43,153,1.0,0,78
43,154,1.0,0,77
43,155,1.0,0,76
43,156,1.0,0,75
43,157,1.0,0,74
43,158,1.0,0,73
43,159,1.0,0,72
43,160,1.0,0,71
43,161,1.0,0,70
43,162,1.0,0,69
43,163,1.0,0,68
43,164,1.0,0,67
43,165,1.0,0,66
43,166,1.0,0,65
43,167,1.0,0,64
43,168,1.0,0,63
43,169,1.0,0,62
43,170,1.0,0,61
43,171,1.0,0,60
43,172,1.0,1,59
44,1,1.0,0,130
44,2,1.0,0,130
44,3,1.0,0,130
44,4,1.0,0,130
44,5,1.0,0,130
44,6,1.0,0,130
44,7,1.0,0,130
44,8,1.0,0,130
44,9,1.0,0,130
44,10,1.0,0,130
44,11,1.0,0,130
44,12,1.0,0,130
44,13,1.0,0,130
44,14,1.0,0,130
44,15,1.0,0,130
44,16,1.0,0,130
44,17,1.0,0,130
44,18,1.0,0,130
44,19,1.0,0,130
44,20,1.0,0,130
44,21,1.0,0,130
44,22,1.0,0,130
44,23,1.0,0,130
44,24,1.0,0,130
44,25,1.0,0,130
44,26,1.0,0,130
44,27,1.0,0,130
44,28,1.0,0,130
44,29,1.0,0,130
44,30,1.0,0,130
44,31,1.0,0,130
44,32,1.0,0,130
44,33,1.0,0,130
44,34,1.0,0,129
44,35,1.0,0,128
44,36,1.0,0,127
44,37,1.0,0,126
44,38,1.0,0,125
44,39,1.0,0,124
44,40,1.0,0,123
44,41,1.0,0,122
44,42,1.0,0,121
44,43,1.0,0,120
44,44,1.0,0,119
44,45,1.0,0,118
44,46,1.0,0,117
44,47,1.0,0,116
44,48,1.0,0,115
44,49,1.0,0,114
44,50,1.0,0,113
44,51,1.0,0,112
44,52,1.0,0,111
44,53,1.0,0,110
44,54,1.0,0,109
45,1,1.0,0,130
45,2,1.0,0,130
45,3,1.0,0,130
45,4,1.0,0,130
45,5,1.0,0,130
45,6,1.0,0,130
45,7,1.0,0,130
45,8,1.0,0,130
45,9,1.0,0,130
45,10,1.0,0,130
45,11,1.0,0,130
45,12,1.0,0,130
45,13,1.0,0,130
45,14,1.0,0,130
45,15,1.0,0,130
45,16,1.0,0,130
45,17,1.0,0,130
45,18,1.0,0,130
45,19,1.0,0,130
45,20,1.0,0,130
45,21,1.0,0,130
45,22,1.0,0,130
45,23,1.0,0,130
45,24,1.0,0,130
45,25,1.0,0,130
45,26,1.0,0,130
45,27,1.0,0,130
45,28,1.0,1,130
45,29,1.0,0,130
45,30,1.0,0,130
45,31,1.0,0,130
45,32,1.0,0,130
45,33,1.0,0,130
45,34,1.0,0,130
45,35,1.0,0,130
45,36,1.0,0,130
45,37,1.0,0,130
45,38,1.0,1,130
45,39,1.0,0,130
45,40,1.0,0,130
45,41,1.0,1,130
45,42,1.0,0,130
45,43,1.0,0,130
45,44,1.0,0,130
45,45,1.0,0,130
45,46,1.0,0,130
45,47,1.0,0,130
45,48,1.0,0,130
45,49,1.0,0,130
45,50,1.0,0,130
45,51,1.0,0,130
45,52,1.0,0,130
45,53,1.0,0,130
45,54,1.0,0,130
45,55,1.0,0,130
45,56,1.0,0,130
45,57,1.0,0,130
45,58,1.0,0,130
45,59,1.0,0,130
45,60,1.0,0,130
45,61,1.0,0,130
45,62,1.0,0,130
45,63,1.0,0,130
45,64,1.0,0,130
45,65,1.0,0,130
45,66,1.0,0,130
45,67,1.0,0,130
45,68,1.0,0,130
45,69,1.0,0,130
45,70,1.0,0,130
45,71,1.0,0,130
45,72,1.0,0,130
45,73,1.0,0,130
45,74,1.0,0,130
45,75,1.0,0,130
45,76,1.0,0,130
45,77,1.0,0,130
45,78,1.0,0,130
45,79,1.0,0,130
45,80,1.0,0,130
45,81,1.0,0,130
45,82,1.0,0,130
45,83,1.0,0,130
45,84,1.0,0,130
45,85,1.0,0,130
45,86,1.0,0,130
45,87,1.0,0,130
45,88,1.0,0,130
45,89,1.0,0,130
45,90,1.0,0,130
45,91,1.0,0,130
45,92,1.0,0,130
45,93,1.0,0,130
45,94,1.0,0,130
45,95,1.0,0,130
45,96,1.0,0,130
45,97,1.0,0,130
45,98,1.0,0,130
45,99,1.0,0,130
45,100,1.0,0,130
45,101,1.0,0,130
45,102,1.0,0,130
45,103,1.0,0,130
45,104,1.0,0,130
45,105,1.0,0,130
45,106,1.0,0,130
45,107,1.0,0,130
45,108,1.0,0,130
45,109,1.0,0,130
45,110,1.0,0,130
45,111,1.0,0,130
45,112,1.0,0,130
45,113,1.0,0,130
45,114,1.0,0,130
45,115,1.0,0,130
45,116,1.0,0,130
45,117,1.0,0,130
45,118,1.0,0,130
45,119,1.0,0,130
45,120,1.0,0,130
45,121,1.0,0,130
45,122,1.0,0,130
45,123,1.0,0,130
